Measure Time,Commanded trajectory,Real trajectory,Curve
2024-09-10 21:52:30.083676,"(50.4, -12.7873)","(2264, 3006)","[19  9 20 21 17 19 17 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10 18  9 28 24 31 30 28 30
 24 25 29 25 37 33 38 38 34 37 32 33 34 33 35 35 34 35 32 33 28 30 26 27
 21 24 27 25 27 27 21 27 22 22 21 21 18 20 15 17 12 13 12 12 11 12 11 11
 10 10  9  9  9  9  9  9]"
2024-09-10 21:52:45.069092,"(30.0, -14.0)","(2013, 3016)","[19 13 20 21 17 19 17 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 19 11
 29 25 31 31 30 31 27 29 22 24 20 20 26 22 33 30 34 34 32 33 31 31 30 32
 29 28 32 30 32 32 28 30 26 27 24 25 19 20 19 19 19 19 19 19 17 18 16 16
 16 16 16 16 16 16 15 16]"
2024-09-10 21:52:59.646468,"(11.69, -12.9)","(1828, 3007)","[19 11 20 21 17 19 17 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 17 13 23 20 25 25
 26 25 32 28 38 35 37 38 34 35 35 34 38 37 38 38 39 39 40 40 39 40 38 39
 35 36 32 34 29 30 24 28 23 23 23 23 23 23 22 22 21 21 21 21 19 20 22 19
 26 25 25 25 19 23 18 19]"
2024-09-10 21:53:15.649024,"(-9.6, -12.7873)","(1669, 3007)","[19  9 20 21 17 19 17 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10 18  9 26 23 26 26 22 24
 20 21 24 21 32 28 33 33 32 33 36 33 37 37 35 36 34 34 33 33 31 32 29 30
 30 29 32 31 35 34 34 35 31 33 28 30 24 24 22 23 21 21 20 20 19 19 19 19
 18 18 17 17 16 17 16 16]"
2024-09-10 21:53:30.634079,"(-30.0, -14.0)","(1504, 3018)","[19  7 20 21 17 19 17 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10 15 10 29 23 37 34 38 38 37 37
 32 35 30 30 37 33 40 39 38 40 36 37 34 35 32 33 32 32 30 31 29 30 29 29
 28 28 29 28 31 30 32 32 31 32 29 30 24 24 23 24 22 23 20 21 17 18 16 16
 15 15 13 14 11 12 10 11]"
2024-09-10 21:53:45.215720,"(-48.31, -12.9)","(1352, 3010)","[19  7 20 21 17 19 17 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 22 15 32 27 35 34 35 35 33 34 32 33 33 33 35 34
 34 34 33 34 33 33 31 32 28 30 23 25 19 20 16 17 13 15 11 12  9 10  8  8
  7  7  8  7  9  9  9  9]"
2024-09-10 21:54:00.199940,"(-69.6, -12.7873)","(1151, 3009)","[19 10 20 21 17 19 17 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 20 18 21 21 19 20 18 18 18 18 18 18 17 17
 24 18 26 26 31 28 32 32 28 31 22 25 15 20 13 14 11 12 10 11  9  9  8  9
  8  8  8  8  9  9  9  9]"
2024-09-10 21:54:34.582433,"(90, 12.0)","(2829, 2742)","[19 18 20 21 17 19 19 17 23 22 23 23 23 23 21 22 19 20 18 18 17 17 15 16
 14 15 12 13 10 11 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10 13  9 15 14 16 11 17 16
 16 16 17 16 21 19 28 25 35 32 39 38 44 42 46 45 55 48 65 61 67 67 64 66
 60 62 55 57 50 53 45 47 40 42 35 37 31 32 28 29 24 26 21 22 18 19 16 17
 14 15 12 13 10 11  9  9]"
2024-09-10 21:54:48.553815,"(76.7, 10.7894)","(2643, 2753)","[27 28 26 27 20 23 23 22 24 25 24 23 25 24 25 25 26 26 25 25 24 24 22 23
 21 22 19 20 16 18 15 16 12 14 10 11 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 14 11 16 15
 17 17 20 18 25 22 31 28 38 36 42 41 47 45 49 48 55 50 64 60 66 65 63 65
 57 60 50 54 46 48 43 45 39 41 36 38 32 32 28 30 25 27 21 23 18 20 16 17
 14 15 14 14 13 13 12 13]"
2024-09-10 21:55:02.930842,"(61.12, 10.2782)","(2412, 2757)","[28 30 27 28 21 24 24 22 23 25 25 23 27 26 27 26 27 28 27 27 26 26 24 25
 23 23 20 22 18 19 16 17 15 16 14 15 12 13 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 16 16 12 16 12 12 16 16 16 16 10 15 10 10 11 10 19 17 21 20
 22 22 22 22 22 22 29 25 38 35 42 40 46 44 48 47 54 49 63 59 64 64 61 63
 56 58 49 53 46 47 42 44 39 40 33 33 31 32 28 30 25 26 22 23 19 20 16 17
 14 15 13 13 11 12 11 11]"
