Measure Time,Azimuth,Elevation,Curve
2024-08-30 22:25:32.694848,-82.15,22.0027,"[17  5 20 21 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 13 10 27 21 34 33 35 35 32 33 28 30
 26 27 25 25 24 24 25 23 28 27 30 29 31 31 29 30 26 27 28 26 31 29 30 30
 33 29 35 35 33 34 29 31 22 26 21 22 18 20 16 17 14 14 13 14 12 13 11 12
 10 11  9  9  9  9  9  9]"
2024-08-30 22:25:46.864054,-90,24.0,"[17  8 20 21 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 18 14 31 24 41 38 42 42 40 41 35 38
 29 32 24 26 21 23 15 20 15 15 14 15 13 14 13 13 19 12 26 23 25 26 31 28
 37 36 38 38 36 37 33 35 30 32 28 29 25 27 20 23 19 20 18 19 16 17 14 15
 12 13 11 12 10 11 10 10]"
2024-08-30 22:26:23.735080,83.71,-27.6365,"[17  8 20 21 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 19 10
 30 26 30 31 39 34 43 42 41 42 36 39 29 33 23 26 17 21 15 16 13 14 12 12
 12 12 12 12 12 12 13 12 14 15 13 14 12 13 11 11 10 10 10 10 18 16 20 19
 19 19 17 18 18 17 18 18 20 17 24 22 24 24 22 23 18 20 13 13 12 12 11 11
 11 11 12 11 11 12 11 11]"
2024-08-30 22:26:37.392642,76.7,-26.5787,"[17 11 20 21 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 17 10
 32 25 39 37 41 40 39 40 36 38 30 34 25 28 21 23 16 19 14 15 13 14 11 12
 11 11 11 11 12 11 13 12 14 15 13 14 12 13 16 11 17 17 16 17 16 16 15 15
 16 14 18 17 17 18 17 16 23 20 25 25 24 25 22 23 20 21 17 18 13 13 12 12
 11 11 10 11 10 10  9  9]"
2024-08-30 22:26:50.550176,69.1,-25.8733,"[17  7 20 21 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 11 10
 26 17 37 33 40 39 37 39 34 35 32 33 29 30 24 26 19 21 14 15 13 14 12 13
 11 11 11 11 12 11 13 12 14 15 13 14 13 13 20 16 25 25 25 26 22 23 20 21
 20 19 22 21 21 22 20 20 23 20 27 25 27 27 24 26 21 22 16 16 16 16 15 15
 14 15 12 13 11 12 10 11]"
2024-08-30 22:27:03.703701,61.12,-25.5566,"[17  6 20 21 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 16 10 22 19 23 23 22 22 26 22 30 29 30 30 28 29 25 26 22 23 20 21 14 18
 13 13 12 12 12 11 13 12 14 15 23 16 29 26 30 29 29 29 29 29 30 29 30 30
 29 30 25 27 24 24 26 23 34 32 35 35 30 33 26 28 20 25 20 20 19 19 17 18
 15 16 13 14 12 13 10 11]"
2024-08-30 22:27:17.354594,53.05,-25.6462,"[17  9 20 21 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 18 11 28 24 29 29 27 29 28 27 28 28 25 26 24 25 22 23 19 20 13 17
 13 13 13 13 13 13 18 13 26 20 35 31 38 37 37 37 37 37 35 37 36 35 38 38
 35 38 31 33 29 30 28 28 30 28 30 31 24 29 24 24 23 24 20 22 17 19 16 16
 15 16 14 15 14 14 13 13]"
2024-08-30 22:27:31.011699,45.21,-26.1372,"[17  8 20 21 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 12 12 11 11 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 19 12 29 23 39 35 41 40 39 40 37 38 35 36 29 32 23 26
 20 21 16 16 21 20 16 21 16 16 26 21 34 30 40 36 45 43 46 46 44 45 40 42
 35 38 31 33 25 30 25 25 30 25 32 31 26 31 25 25 24 25 23 23 21 22 18 20
 17 18 15 16 13 14 12 12]"
2024-08-30 22:27:44.670695,37.85,-27.0026,"[17  3 20 21 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 14 13 13 14 12 13 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 18 12 31 25 38 35 40 40 40 40 39 40 37 38 33 35
 29 32 27 27 26 26 24 25 19 23 19 19 21 19 33 28 39 36 42 41 43 43 42 42
 39 41 36 37 34 35 31 32 26 29 24 25 22 23 19 20 16 17 15 15 15 15 14 14
 13 13 11 12 10 10 10 10]"
2024-08-30 22:27:58.324886,30.0,-29.0,"[17  5 20 21 22 21 24 23 22 23 22 22 21 22 19 20 18 18 16 17 15 16 17 17
 18 18 20 19 21 21 19 20 15 17 12 13 14 12 17 16 17 18 15 16 10 11 10 10
 11 10 11 11 11 11 12 12 12 12 18 16 26 22 33 30 35 35 34 35 33 34 32 33
 29 31 25 27 24 25 22 24 17 21 16 17 17 16 21 20 16 20 16 16 22 20 25 24
 24 25 23 23 26 24 25 25 23 24 18 18 17 18 16 17 15 15 14 14 13 14 12 13
 11 12 10 11  9 10  9  9]"
2024-08-30 22:28:11.780525,23.71,-27.6365,"[17  8 20 21 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 13 12 13 13 12 13 11 12 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 20 17 24 23
 23 24 26 23 31 28 30 31 28 29 27 27 26 26 26 26 26 25 26 26 26 26 23 25
 23 22 28 25 30 29 28 29 24 26 19 19 18 18 17 17 16 16 15 15 13 14 10 12
  9 10  8  8  9  9  9  9]"
2024-08-30 22:28:25.434488,16.7,-26.5788,"[17 12 20 21 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 16 12 22 20 24 23 27 25 29 28 32 30 35 34 35 35 35 35
 35 35 33 35 31 32 29 30 27 28 25 26 20 20 20 20 20 20 18 19 16 17 15 16
 14 15 13 13 11 12 11 11]"
2024-08-30 22:28:39.591637,9.1,-25.8733,"[17  7 20 21 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
 13  9 16 15 12 16 13 12 14 15 13 14 14 13 22 18 29 25 37 32 41 39 40 40
 43 40 43 44 39 41 36 37 37 35 37 38 34 36 33 34 30 32 25 28 21 22 19 20
 19 19 19 19 20 18 25 23]"
2024-08-30 22:28:53.241730,1.12,-25.5565,"[17  5 20 21 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 14 10 20 18 20 20 17 19 12 16 11 11 10 10  9 10 15  9 17 17 19 18 26 22
 34 29 41 38 43 42 42 43 42 42 40 41 39 40 37 38 35 36 33 34 31 32 32 31
 32 33 29 31 31 30 31 31 31 29 36 33 36 36 33 35 26 31 24 25 21 22 20 20
 19 20 18 19 25 22 31 28]"
2024-08-30 22:29:07.897547,-6.95,-25.6462,"[17  5 20 21 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 19 16 19 19 17 18 12 15 11 11 10 10  9 10  9  9 10  9 11 11 16 11
 28 20 40 35 46 43 46 46 44 46 40 42 38 38 39 38 43 41 45 45 43 44 39 42
 35 36 34 35 32 33 26 30 26 26 26 26 31 26 32 32 30 32 25 26 23 24 22 22
 21 21 20 20 18 19 18 18]"
2024-08-30 22:29:22.567512,-14.79,-26.1372,"[17  5 20 21 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 13 12 12 13 11 12 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 18 16 18 18 12 17 12 12 11 11 10 10 12 10 18 16 19 19 17 18 17 16
 26 18 38 33 44 41 45 45 44 45 42 43 38 40 38 37 40 39 40 41 39 40 35 37
 30 31 25 25 24 25 23 24 22 23 22 22 30 27 35 33 36 36 31 34 24 29 23 24
 21 22 20 20 18 19 18 18]"
2024-08-30 22:29:36.221881,-22.15,-27.0027,"[22 21 23 24 19 21 17 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 12 11 13 13 12 13 11 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10 11 10 17 14 21 19 20 21 21 19
 32 23 45 40 50 48 51 51 51 51 47 49 42 45 36 39 31 33 29 30 23 27 22 23
 21 21 20 20 19 20 20 20 27 20 40 32 46 44 45 46 43 44 40 41 35 37 32 33
 26 31 26 26 25 26 23 24]"
2024-08-30 22:29:49.881282,-30.0,-29.0,"[17  7 20 21 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 19 14 36 29 40 40 37 39 36 37 34 36
 33 32 42 36 50 47 51 51 49 50 47 48 43 45 38 40 34 35 32 33 27 30 25 26
 24 25 24 24 24 24 24 24 23 24 29 25 33 31 33 33 33 33 31 32 25 29 23 24
 20 21 18 19 16 17 14 15]"
2024-08-30 22:30:03.337714,-36.29,-27.6365,"[17 13 20 20 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 18 12 27 22 37 32 41 41 40 41 36 38 30 33
 25 27 24 24 23 23 30 26 35 34 34 35 31 33 27 29 23 25 18 19 16 17 14 15
 13 13 12 13 11 12 14 11 24 19 33 29 35 34 34 35 32 33 27 30 22 24 16 19
 14 15 11 13 10 10  9  9]"
2024-08-30 22:30:16.994751,-43.3,-26.5787,"[17 12 20 20 17 19 17 16 20 19 22 22 21 22 19 20 19 19 17 18 15 16 13 14
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10 14 10 18 16 18 18 11 17 10 11
  9  9  9  9 15 11 19 18 20 20 20 20 17 19 11 16 11 11 11 11 13 11 16 15
 16 16 11 11 11 11 16 11 24 19 28 27 25 27 21 23 18 19 14 14 13 13 11 12
 10 10  9  9  9  9  9  9]"
2024-08-30 22:30:30.650385,-50.9,-25.8733,"[17 10 20 20 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 18 15 20 19 14 19 13 14 12 13 11 11 10 10 10 10  9 10  9  9
 10 10  9  9 13  9 22 17 30 27 31 32 29 31 23 26 18 21 13 14 11 12  9 10
  8  9  8  8  9  9  9  9]"
2024-08-30 22:30:44.302131,-58.88,-25.5565,"[17 10 20 20 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 16 13 16 16 15 15 14 14  9 10  9  9
 10 10 15 14 15 15 20 14 33 29 35 36 33 34 31 32 30 30 28 29 27 28 24 26
 22 22 17 17 17 17 16 17]"
2024-08-30 22:30:57.965764,-66.95,-25.6462,"[17 10 20 20 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 23 20 23 23 21 22 20 21 25 22 27 26
 25 26 21 24 24 22 32 29 35 35 33 34 30 31 27 28 24 26 22 23 18 18 16 17
 14 15 13 14 11 12 10 10]"
2024-08-30 22:31:11.614876,-74.79,-26.1372,"[17 10 20 20 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 28 21 36 33 36 36 34 35 33 33 33 33 33 33
 31 32 28 29 28 28 26 27 25 26 25 25 24 25 19 23 19 19 19 19 19 19 19 19
 17 18 16 17 15 15 14 14]"
2024-08-30 22:31:25.272258,-82.15,-27.0027,"[18 15 20 20 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 25 21 29 27 31 31 29 30 26 27 25 25
 26 24 29 28 30 30 30 30 29 30 26 28 24 25 18 23 17 18 24 20 30 28 29 30
 25 28 19 19 19 19 18 19]"
2024-08-30 22:32:01.434675,90,27.0,"[17 12 20 20 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 15 15 16 16
 15 16 11 13 10 11 11 11 10 11 10 10 12 11 12 12 12 12 11 11 18 16 17 18
 14 16 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 27 17 40 34 46 44 46 47 45 46 43 44 40 42
 36 39 31 33 25 28 20 23 18 19 16 17 15 15 14 14 24 14 26 27 24 25 23 24
 21 22 16 16 15 16 14 15]"
2024-08-30 22:32:14.378575,84.44,25.6205,"[19 18 20 21 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 17 13 22 20 21 22
 19 20 16 17 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 18 12 22 20 39 27 55 47 61 59 60 61 56 59 48 52 40 43
 36 37 34 35 30 32 23 28 22 23 19 21 17 18 15 16 23 15 30 27 31 31 29 31
 25 27 20 22 16 17 13 14]"
2024-08-30 22:32:27.320316,78.31,24.508,"[17 10 20 20 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 19 15 25 23 26 26
 23 25 19 21 11 17 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
 14  9 15 14 12 15 13 12 14 15 30 21 46 38 52 50 51 52 48 50 42 45 39 40
 40 38 42 42 40 42 37 39 32 36 28 30 24 25 21 23 18 19 16 17 15 15 13 14
 12 13 11 11 10 10  9  9]"
2024-08-30 22:32:40.271481,71.69,23.7001,"[17  9 20 20 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 18 12 28 24 33 31 32 32
 29 31 23 27 19 21 12 17 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 19 16 26 24 26 27 24 25 20 22 21 19
 34 26 44 40 46 46 43 45 37 41 30 34 21 27 19 20 17 18 14 16 13 13 12 12
 11 11 10 10  9 10  9  9]"
2024-08-30 22:32:53.418116,64.7,23.2286,"[17  6 20 20 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 24 18 32 29 35 34 34 34
 30 33 24 28 20 22 17 18 12 15 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 10 10 10 10  9 10 15  9
 26 21 33 31 32 32 28 30 23 26 19 21 14 18 13 14 12 13 11 11 10 10  9  9
  8  9  8  8  9  9  9  9]"
2024-08-30 22:33:06.558830,57.53,23.1142,"[17 12 20 20 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 23 18 27 26 26 27
 22 25 17 19 11 15 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 10 10 10 10  9 10 17  9
 27 23 31 30 30 30 27 28 23 25 19 21 13 17 12 13 12 12 11 11 10 10  9 10
  9  9  8  8  9  9  9  9]"
2024-08-30 22:33:19.709800,50.4,23.362,"[17  8 20 20 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 16 12 23 20 24 24
 21 23 17 19 11 16 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 10 10 10 10  9 10 18  9
 32 27 36 35 34 36 29 32 24 27 20 22 14 18 13 13 11 12 10 11  9  9  9  9
  8  8  8  8  9  9  9  9]"
2024-08-30 22:33:32.861808,43.52,23.9608,"[17  5 20 20 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 10 10 10 10  9 10 15  9
 29 23 36 34 35 36 31 34 25 28 21 23 14 20 14 14 13 13 12 12 10 11  9 10
  8  9  8  8  9  9  9  9]"
2024-08-30 22:33:45.808191,37.07,24.8853,"[17 10 20 20 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 10 10 10 10  9 10 15  9
 24 19 29 28 29 30 28 29 24 26 19 21 13 17 12 13 11 12 10 11  8  9  7  8
  7  7  8  8  9  9  9  9]"
2024-08-30 22:33:58.951161,30.0,27.0,"[17  4 20 20 17 19 16 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 10 10 10 10  9 10  9  9
 15 10 21 18 28 24 28 29 25 28 20 23 13 18 12 13 11 12 10 11  9  9  8  8
  7  7  8  7  9  9  9  9]"
2024-08-30 22:34:11.899231,24.44,25.6205,"[17  6 20 20 17 19 16 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 17 18 16 16 17 15 18 19 17 18 15 15
 22 15 31 27 32 32 29 31 24 26 20 23 14 19 13 14 11 12 10 11  8  9  7  8
  7  7  8  7  9  9  9  9]"
2024-08-30 22:34:24.847083,18.31,24.5081,"[17  9 20 20 17 18 16 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 19 18 18 19 17 17 16 16 15 16 16 14
 23 19 24 25 26 25 25 26 22 24 17 19 13 13 12 13 11 12 10 11  8  9  8  8
  8  8  8  8  9  9  9  9]"
2024-08-30 22:34:37.792517,11.69,23.7001,"[17  9 20 20 17 18 16 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9 17 13 22 20 22 22 20 21 13 14 17 18 11 16 10 10 10 10 10 10 12  9
 21 16 25 24 25 25 23 24 19 21 16 18 12 12 12 12 11 12 10 11  8  9  8  8
  8  8  8  8  9  9  9  9]"
2024-08-30 22:34:51.445303,4.7,23.2286,"[17  7 20 20 17 18 16 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9 15 12 19 17 18 19 14 17 13 14 12 13 11 11 10 10 10 10 15 10 23 18
 32 29 36 35 35 36 31 33 26 29 22 24 16 20 15 15 13 14 11 12  9 10  8  8
  8  8  8  8  9  9  9  9]"
2024-08-30 22:35:04.604860,-2.47,23.1141,"[17 12 20 20 17 18 16 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 10 10 10 10 15 10 24 19
 32 29 35 34 34 35 30 32 25 27 21 23 15 19 13 14 11 12 10 11  8  9  8  8
  8  8  8  8  9  9  9  9]"
2024-08-30 22:35:17.754751,-9.6,23.3619,"[17 11 20 20 17 18 16 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 10 10 10 10  9 10 16  9
 32 26 38 36 37 38 34 36 29 32 24 27 20 22 15 18 12 14 10 11  8  9  8  8
  8  8  8  8  9  9  9  9]"
2024-08-30 22:35:30.910814,-16.48,23.9608,"[17 10 20 20 17 18 16 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 16 11 17 17 14 17 13 14 12 13 11 11 10 10 10 10  9 10 15  9
 31 25 36 35 34 35 30 32 28 29 25 26 21 23 14 19 14 14 13 13 11 12 10 10
  8  9  8  8  9  9  9  9]"
2024-08-30 22:35:43.849390,-22.93,24.8853,"[17 11 20 20 17 18 16 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 10 10 10 10  9 10  9  9
 21 10 29 26 28 29 25 27 20 22 17 18 11 16 11 11 11 12 10 11  8  9  7  8
  7  7  8  8  9  9  9  9]"
2024-08-30 22:35:57.001205,-30.0,27.0,"[17  6 20 20 17 18 16 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 10 10 10 10  9 10  9  9
 15 10 23 18 29 27 30 30 27 29 23 25 19 21 13 17 12 13 11 11 10 10  9  9
  8  8  8  8  9  9  9  9]"
2024-08-30 22:36:09.953716,-35.56,25.6206,"[17  9 20 20 17 18 16 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 10 10 10 10  9 10  9  9
 19 10 30 25 35 33 33 34 29 32 25 27 22 23 18 20 13 17 12 13 10 11  9  9
  8  8  8  8  9  9  9  9]"
2024-08-30 22:36:22.897445,-41.69,24.5081,"[17 13 20 20 17 18 16 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 10 10 10 10 15 14 15 14
 26 16 39 34 42 41 40 41 35 38 28 32 23 26 16 21 16 16 15 15 12 14 10 11
  8  9  8  8  9  9  9  9]"
2024-08-30 22:36:35.837627,-48.31,23.7,"[17  7 20 20 17 18 16 15 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10 14  9 21 17 23 22 21 22
 18 19 15 16 12 15 13 12 14 15 13 14 15 13 20 18 20 20 19 19 19 19 20 19
 22 22 23 22 33 28 33 34 30 33 25 28 16 22 15 16 14 14 12 13 11 11  9 10
  9  9  9  9  9  9  9  9]"
2024-08-30 22:36:48.994627,-55.3,23.2286,"[17  8 20 20 17 18 16 15 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10 12 10 24 18 30 28 30 30 27 28
 23 25 19 21 12 17 13 12 14 15 13 14 12 13 15 11 16 16 16 16 18 16 27 22
 32 30 34 33 35 35 33 34 28 31 23 25 17 17 20 17 22 22 21 22 16 17 15 16
 14 14 13 13 12 12 11 12]"
